StoreId,Name,Latitude,Longitude,Address,Street,City,State,Zip_Code,County,Phone,Open Hours,Url,Provider,Updated Date,Country
731,Trader Joe'S Sandy Springs (731),33.92660308,-84.3790959,6277 Roswell Road Ne Sandy Springs GA 30328,6277 Roswell Road Ne,Sandy Springs,GA,30328,Fulton,404-236-2414,Monday :- 09:00 - 21:00 | Tuesday :- 09:00 - 21:00 | Wednesday :- 09:00 - 21:00 | Thursday :- 09:00 - 21:00 | Friday :- 09:00 - 21:00 | Saturday :- 09:00 - 21:00 | Sunday :- 09:00 - 21:00,https://locations.traderjoes.com/ga/sandy-springs/731,Trader Joes,1/21/2020,USA
104,Trader Joe'S Cerritos (104),33.86812041,-118.0586252,12861 Towne Center Dr Cerritos CA 90703,12861 Towne Center Dr,Cerritos,CA,90703,Los Angeles,562-402-5148,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/ca/cerritos/104,Trader Joes,1/21/2020,USA
563,Trader Joe'S Manchester (563),41.80492429,-72.55924143,1510 Pleasant Valley Road Manchester CT 06042,1510 Pleasant Valley Road,Manchester,CT,06042,Hartford,860-644-3182,Monday :- 09:00 - 21:00 | Tuesday :- 09:00 - 21:00 | Wednesday :- 09:00 - 21:00 | Thursday :- 09:00 - 21:00 | Friday :- 09:00 - 21:00 | Saturday :- 09:00 - 21:00 | Sunday :- 09:00 - 21:00,https://locations.traderjoes.com/ct/manchester/563,Trader Joes,1/21/2020,USA
704,Trader Joe'S Libertyville (704),42.25402,-87.94713,1600 S Milwaukee Ave Libertyville IL 60048,1600 S Milwaukee Ave,Libertyville,IL,60048,Lake,847-680-1739,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/il/libertyville/704,Trader Joes,1/21/2020,USA
195,Trader Joe'S Aliso Viejo (195),33.57801918,-117.7228504,26541 Aliso Creek Rd Aliso Viejo CA 92656,26541 Aliso Creek Rd,Aliso Viejo,CA,92656,Orange,949-643-5531,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/ca/aliso-viejo/195,Trader Joes,1/21/2020,USA
756,Trader Joe'S Little Rock (756),34.7482874,-92.4018539,11500 Financial Centre Pky Little Rock AR 72211,11500 Financial Centre Pky,Little Rock,AR,72211,Pulaski,501-954-7659,Monday :- 09:00 - 21:00 | Tuesday :- 09:00 - 21:00 | Wednesday :- 09:00 - 21:00 | Thursday :- 09:00 - 21:00 | Friday :- 09:00 - 21:00 | Saturday :- 09:00 - 21:00 | Sunday :- 09:00 - 21:00,https://locations.traderjoes.com/ar/little-rock/756,Trader Joes,1/21/2020,USA
765,Trader Joe'S Winter Park (765),28.5983113,-81.3655605,131 Orlando Ave. Winter Park FL 32789,131 Orlando Ave.,Winter Park,FL,32789,Orange,407-622-0874,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/fl/winter-park/765,Trader Joes,1/21/2020,USA
119,Trader Joe'S West Los Angeles - Sepulveda (119),34.01996,-118.4228,3456 S Sepulveda Blvd Los Angeles CA 90034,3456 S Sepulveda Blvd,Los Angeles,CA,90034,Los Angeles,310-836-2458,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/ca/los-angeles/119,Trader Joes,1/21/2020,USA
236,Trader Joe'S San Francisco - Stonestown (236),37.72694306,-122.47568,265 Winston Dr San Francisco CA 94132,265 Winston Dr,San Francisco,CA,94132,San Francisco,415-665-1835,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/ca/san-francisco/236,Trader Joes,1/21/2020,USA
694,Trader Joe'S Creve Coeur (694),38.67133667,-90.43583333,11505 Olive Blvd Creve Coeur MO 63141,11505 Olive Blvd,Creve Coeur,MO,63141,St. Louis,314-569-0427,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/mo/creve-coeur/694,Trader Joes,1/21/2020,USA
538,Trader Joe'S Essex Crossing (538),40.716075,-73.987115,400 Grand St. (Cellar) New York NY 10002,400 Grand St. (Cellar),New York,NY,10002,New York,212-477-8340,Monday :- 08:00 - 22:00 | Tuesday :- 08:00 - 22:00 | Wednesday :- 08:00 - 22:00 | Thursday :- 08:00 - 22:00 | Friday :- 08:00 - 22:00 | Saturday :- 08:00 - 22:00 | Sunday :- 08:00 - 22:00,https://locations.traderjoes.com/ny/new-york/538,Trader Joes,1/21/2020,USA
162,Trader Joe'S Bellevue (162),47.61394422,-122.1856155,416 116Th Ave Ne Bellevue WA 98004,416 116Th Ave Ne,Bellevue,WA,98004,King,425-454-9799,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/wa/bellevue/162,Trader Joes,1/21/2020,USA
540,Trader Joe'S Union Square - Grocery Store (540),40.73375439,-73.98827268,142 E 14Th St New York NY 10003,142 E 14Th St,New York,NY,10003,New York,212-529-4612,Monday :- 08:00 - 22:00 | Tuesday :- 08:00 - 22:00 | Wednesday :- 08:00 - 22:00 | Thursday :- 08:00 - 22:00 | Friday :- 08:00 - 22:00 | Saturday :- 08:00 - 22:00 | Sunday :- 08:00 - 22:00,https://locations.traderjoes.com/ny/new-york/540,Trader Joes,1/21/2020,USA
703,Trader Joe'S Chicago - Diversey Pkwy (703),41.93275842,-87.64578105,667 W Diversey Pkwy Chicago IL 60614,667 W Diversey Pkwy,Chicago,IL,60614,Cook,773-935-7255,Monday :- 08:00 - 22:00 | Tuesday :- 08:00 - 22:00 | Wednesday :- 08:00 - 22:00 | Thursday :- 08:00 - 22:00 | Friday :- 08:00 - 22:00 | Saturday :- 08:00 - 22:00 | Sunday :- 08:00 - 22:00,https://locations.traderjoes.com/il/chicago/703,Trader Joes,1/21/2020,USA
249,Trader Joe'S San Juan Capistrano (249),33.49597549,-117.6625804,32151 Camino Capistrano San Juan Capistrano CA 92675,32151 Camino Capistrano,San Juan Capistrano,CA,92675,Orange,949-496-4150,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/ca/san-juan-capistrano/249,Trader Joes,1/21/2020,USA
612,Trader Joe'S North Brunswick (612),40.46202,-74.45784,869 Us-1 North Brunswick NJ 08902,869 Us-1,North Brunswick,NJ,08902,Middlesex,732-993-1403,Monday :- 09:00 - 21:00 | Tuesday :- 09:00 - 21:00 | Wednesday :- 09:00 - 21:00 | Thursday :- 09:00 - 21:00 | Friday :- 09:00 - 21:00 | Saturday :- 09:00 - 21:00 | Sunday :- 09:00 - 21:00,https://locations.traderjoes.com/nj/north-brunswick/612,Trader Joes,1/21/2020,USA
711,Trader Joe'S Glendale (711),43.11872,-87.91645,5600 N Port Washington Rd Milwaukee WI 53217,5600 N Port Washington Rd,Milwaukee,WI,53217,Milwaukee,414-962-3382,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/wi/milwaukee/711,Trader Joes,1/21/2020,USA
82,Trader Joe'S Reno (82),39.4769236,-119.784926,5035 S Mccarran Blvd Reno NV 89502,5035 S Mccarran Blvd,Reno,NV,89502,Washoe,775-826-1621,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/nv/reno/82,Trader Joes,1/21/2020,USA
118,Trader Joe'S Cathedral City (118),33.78868,-116.48286,67720 E Palm Canyon Dr Cathedral City CA 92234,67720 E Palm Canyon Dr,Cathedral City,CA,92234,Riverside,760-202-0090,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/ca/cathedral-city/118,Trader Joes,1/21/2020,USA
716,Trader Joe'S St. Paul (716),44.92687167,-93.14659,484 Lexington Pkwy S Saint Paul MN 55105,484 Lexington Pkwy S,Saint Paul,MN,55105,Ramsey,651-698-3119,Monday :- 09:00 - 21:00 | Tuesday :- 09:00 - 21:00 | Wednesday :- 09:00 - 21:00 | Thursday :- 09:00 - 21:00 | Friday :- 09:00 - 21:00 | Saturday :- 09:00 - 21:00 | Sunday :- 09:00 - 21:00,https://locations.traderjoes.com/mn/st.-paul/716,Trader Joes,1/21/2020,USA
746,Trader Joe'S Raleigh (746),35.82307816,-78.62239838,3000 Wake Forest Rd Raleigh NC 27609,3000 Wake Forest Rd,Raleigh,NC,27609,Wake,919-981-7422,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/nc/raleigh/746,Trader Joes,1/21/2020,USA
609,Trader Joe'S Millburn (609),40.72267,-74.29661,187 Millburn Ave Millburn NJ 07041,187 Millburn Ave,Millburn,NJ,07041,Essex,973-218-0912,Monday :- 09:00 - 21:00 | Tuesday :- 09:00 - 21:00 | Wednesday :- 09:00 - 21:00 | Thursday :- 09:00 - 21:00 | Friday :- 09:00 - 21:00 | Saturday :- 09:00 - 21:00 | Sunday :- 09:00 - 21:00,https://locations.traderjoes.com/nj/millburn/609,Trader Joes,1/21/2020,USA
102,Trader Joe'S Temecula (102),33.52839576,-117.1554047,40665 Winchester Rd Temecula CA 92591,40665 Winchester Rd,Temecula,CA,92591,Riverside,951-296-9964,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/ca/temecula/102,Trader Joes,1/21/2020,USA
640,Trader Joe'S Arlington - Clarendon (640),38.88638,-77.09485,1109 N Highland St Arlington VA 22201,1109 N Highland St,Arlington,VA,22201,Arlington,703-351-8015,Monday :- 08:00 - 22:00 | Tuesday :- 08:00 - 22:00 | Wednesday :- 08:00 - 22:00 | Thursday :- 08:00 - 22:00 | Friday :- 08:00 - 22:00 | Saturday :- 08:00 - 22:00 | Sunday :- 08:00 - 22:00,https://locations.traderjoes.com/va/arlington/640,Trader Joes,1/21/2020,USA
76,Trader Joe'S Stockton (76),38.00950575,-121.3200681,6535 Pacific Ave Stockton CA 95207,6535 Pacific Ave,Stockton,CA,95207,San Joaquin,209-951-7597,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/ca/stockton/76,Trader Joes,1/21/2020,USA
754,Trader Joe'S Baton Rouge (754),30.4213793,-91.15351859,3535 Perkins Rd Baton Rouge LA 70808,3535 Perkins Rd,Baton Rouge,LA,70808,East Baton Rouge Parish,225-382-0588,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/la/baton-rouge/754,Trader Joes,1/21/2020,USA
698,Trader Joe'S Park Ridge (698),42.012807,-87.8325546,190 N Nw Highway Park Ridge IL 60068,190 N Nw Highway,Park Ridge,IL,60068,Cook,847-292-1108,Monday :- 09:00 - 21:00 | Tuesday :- 09:00 - 21:00 | Wednesday :- 09:00 - 21:00 | Thursday :- 09:00 - 21:00 | Friday :- 09:00 - 21:00 | Saturday :- 09:00 - 21:00 | Sunday :- 09:00 - 21:00,https://locations.traderjoes.com/il/park-ridge/698,Trader Joes,1/21/2020,USA
514,Trader Joe'S Hyannis (514),41.66716589,-70.29182839,655 Iyannough Road Rt 132 Hyannis MA 02601,655 Iyannough Road Rt 132,Hyannis,MA,02601,Barnstable,508-790-3008,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/ma/hyannis/514,Trader Joes,1/21/2020,USA
310,Trader Joe'S Denver Wine (310),39.72906776,-104.9406,790 N Colorado Blvd Denver CO 80206,790 N Colorado Blvd,Denver,CO,80206,Denver,303-321-3245,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/co/denver/310,Trader Joes,1/21/2020,USA
83,Trader Joe'S Concord (83),37.93769,-122.0241,785 Oak Grove Rd Concord CA 94518,785 Oak Grove Rd,Concord,CA,94518,Contra Costa,925-521-1134,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/ca/concord/83,Trader Joes,1/21/2020,USA
231,Trader Joe'S Oakland - Rockridge (231),37.84541308,-122.2518747,5727 College Ave Oakland CA 94618,5727 College Ave,Oakland,CA,94618,Alameda,510-923-9428,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/ca/oakland/231,Trader Joes,1/21/2020,USA
741,Trader Joe'S Cary (741),35.75899,-78.78317,1393 Kildaire Farm Rd Cary NC 27511,1393 Kildaire Farm Rd,Cary,NC,27511,Wake,919-465-5984,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/nc/cary/741,Trader Joes,1/21/2020,USA
177,Trader Joe'S Ahwatukee (177),33.30512149,-111.9956344,4025 E Chandler Blvd Phoenix AZ 85048,4025 E Chandler Blvd,Phoenix,AZ,85048,Maricopa,480-759-2295,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/az/phoenix/177,Trader Joes,1/21/2020,USA
13,Trader Joe'S Valencia (13),34.42811284,-118.5365872,26517 Bouquet Canyon Rd Santa Clarita CA 91350,26517 Bouquet Canyon Rd,Santa Clarita,CA,91350,Los Angeles,661-263-3796,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/ca/santa-clarita/13,Trader Joes,1/21/2020,USA
204,Trader Joe'S Monterey (204),36.59681211,-121.8941079,570 Munras Ave Monterey CA 93940,570 Munras Ave,Monterey,CA,93940,Monterey,831-372-2010,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/ca/monterey/204,Trader Joes,1/21/2020,USA
502,Trader Joe'S Cambridge (502),42.35802944,-71.11539954,748 Memorial Dr Cambridge MA 02139,748 Memorial Dr,Cambridge,MA,02139,Middlesex,617-491-8582,Monday :- 08:00 - 22:00 | Tuesday :- 08:00 - 22:00 | Wednesday :- 08:00 - 22:00 | Thursday :- 08:00 - 22:00 | Friday :- 08:00 - 22:00 | Saturday :- 08:00 - 22:00 | Sunday :- 08:00 - 22:00,https://locations.traderjoes.com/ma/cambridge/502,Trader Joes,1/21/2020,USA
48,Trader Joe'S Whittier (48),33.94875574,-118.0061584,15025 E Whittier Blvd Whittier CA 90603,15025 E Whittier Blvd,Whittier,CA,90603,Los Angeles,562-698-1642,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/ca/whittier/48,Trader Joes,1/21/2020,USA
654,Trader Joe'S Centreville (654),38.83875,-77.43346211,14100 Lee Hwy Centreville VA 20120,14100 Lee Hwy,Centreville,VA,20120,Fairfax,703-815-0697,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/va/centreville/654,Trader Joes,1/21/2020,USA
235,Trader Joe'S Larkspur (235),37.93725601,-122.5162086,2052 Redwood Hwy Greenbrae CA 94904,2052 Redwood Hwy,Greenbrae,CA,94904,Marin,415-945-7955,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/ca/greenbrae/235,Trader Joes,1/21/2020,USA
21,Trader Joe'S San Diego - Pacific Beach (21),32.79993959,-117.2400767,1640 Garnet Ave San Diego CA 92109,1640 Garnet Ave,San Diego,CA,92109,San Diego,858-581-9101,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/ca/san-diego/21,Trader Joes,1/21/2020,USA
9,Trader Joe'S Modesto (9),37.68689756,-121.049869,3250 Dale Road Modesto CA 95356,3250 Dale Road,Modesto,CA,95356,Stanislaus,209-491-0445,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/ca/modesto/9,Trader Joes,1/21/2020,USA
77,Trader Joe'S Fremont (77),37.54334134,-121.9868464,39324 Argonaut Way Fremont CA 94538,39324 Argonaut Way,Fremont,CA,94538,Alameda,510-794-1386,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/ca/fremont/77,Trader Joes,1/21/2020,USA
219,Trader Joe'S Redding (219),40.59302,-122.3557218,845 Browning St Redding CA 96003,845 Browning St,Redding,CA,96003,Shasta,530-223-4875,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/ca/redding/219,Trader Joes,1/21/2020,USA
173,Trader Joe'S West Hollywood (173),34.08801816,-118.3791396,8611 Santa Monica Blvd West Hollywood CA 90069,8611 Santa Monica Blvd,West Hollywood,CA,90069,Los Angeles,310-657-0152,Monday :- 09:00 - 21:00 | Tuesday :- 09:00 - 21:00 | Wednesday :- 09:00 - 21:00 | Thursday :- 09:00 - 21:00 | Friday :- 09:00 - 21:00 | Saturday :- 09:00 - 21:00 | Sunday :- 09:00 - 21:00,https://locations.traderjoes.com/ca/west-hollywood/173,Trader Joes,1/21/2020,USA
7,Trader Joe'S West Los Angeles (7),34.0302,-118.42164,10850 National Blvd Los Angeles CA 90064,10850 National Blvd,Los Angeles,CA,90064,Los Angeles,310-470-1917,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/ca/los-angeles/7,Trader Joes,1/21/2020,USA
685,Trader Joe'S La Grange (685),41.81708429,-87.86973143,25 N La Grange Rd La Grange IL 60525,25 N La Grange Rd,La Grange,IL,60525,Cook,708-579-0838,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/il/la-grange/685,Trader Joes,1/21/2020,USA
721,Trader Joe'S W Des Moines (721),41.56066082,-93.79504203,6305 Mills Civic Pkwy West Des Moines IA 50266,6305 Mills Civic Pkwy,West Des Moines,IA,50266,Polk,515-225-3820,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/ia/west-des-moines/721,Trader Joes,1/21/2020,USA
689,Trader Joe'S Batavia (689),41.86484005,-88.33846874,1942 W Fabyan Pkwy Batavia IL 60510,1942 W Fabyan Pkwy,Batavia,IL,60510,Kane,630-879-3234,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/il/batavia/689,Trader Joes,1/21/2020,USA
400,Trader Joe'S Dallas Knox (400),32.82194408,-96.78960184,4525 Cole Ave Dallas TX 75205,4525 Cole Ave,Dallas,TX,75205,Dallas,214-599-2155,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/tx/dallas/400,Trader Joes,1/21/2020,USA
116,Trader Joe'S Long Beach - Bixby Knolls (116),33.83467484,-118.1894074,4210 Long Beach Blvd Long Beach CA 90807,4210 Long Beach Blvd,Long Beach,CA,90807,Los Angeles,562-422-1020,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/ca/long-beach/116,Trader Joes,1/21/2020,USA
124,Trader Joe'S Burbank (124),34.17493111,-118.29934,214 E Alameda Ave Burbank CA 91502,214 E Alameda Ave,Burbank,CA,91502,Los Angeles,818-848-4299,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/ca/burbank/124,Trader Joes,1/21/2020,USA
42,Trader Joe'S La Canada (42),34.19919091,-118.1885982,475 Foothill Blvd La Canada CA 91011,475 Foothill Blvd,La Canada,CA,91011,Los Angeles,818-790-6373,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/ca/la-canada/42,Trader Joes,1/21/2020,USA
404,Trader Joe'S Fort Worth (404),32.71248,-97.38566,2701 S Hulen St Fort Worth TX 76109,2701 S Hulen St,Fort Worth,TX,76109,Tarrant,817-922-9107,Monday :- 08:00 - 21:00 | Tuesday :- 08:00 - 21:00 | Wednesday :- 08:00 - 21:00 | Thursday :- 08:00 - 21:00 | Friday :- 08:00 - 21:00 | Saturday :- 08:00 - 21:00 | Sunday :- 08:00 - 21:00,https://locations.traderjoes.com/tx/fort-worth/404,Trader Joes,1/21/2020,USA
634,Trader Joe'S Philadelphia - Center City (634),39.95394,-75.17616,2121 Market St Philadelphia PA 19103,2121 Market St,Philadelphia,PA,19103,Philadelphia,215-569-9282,Monday :- 08:00 - 22:00 | Tuesday :- 08:00 - 22:00 | Wednesday :- 08:00 - 22:00 | Thursday :- 08:00 - 22:00 | Friday :- 08:00 - 22:00 | Saturday :- 08:00 - 22:00 | Sunday :- 08:00 - 22:00,https://locations.traderjoes.com/pa/philadelphia/634,Trader Joes,1/21/2020,USA
