Row_ID,Store_ID,Year,Quarter,Total_Revenue,COGS,Profit
3966,554,2023,Q3,14173.88017,21841,-7667.119831
3967,554,2023,Q3,10918.09808,14237,-3318.901916
3968,554,2023,Q3,45455.48348,34561,10894.48348
3978,555,2023,Q3,23904.80467,33463,-9558.19533
3979,555,2023,Q3,42971.10264,23204,19767.10264
3980,555,2023,Q3,46945.79152,21414,25531.79152
3990,556,2023,Q3,36366.82995,41976,-5609.17005
3991,556,2023,Q3,33634.77245,31052,2582.772451
3992,556,2023,Q3,49199.75336,12675,36524.75336
4002,557,2023,Q3,38195.80552,29286,8909.805524
4003,557,2023,Q3,32175.91923,17741,14434.91923
4004,557,2023,Q3,20856.4766,14630,6226.4766
4014,558,2023,Q3,36152.92976,13053,23099.92976
4015,558,2023,Q3,31740.50538,22337,9403.505378
4016,558,2023,Q3,42688.54378,12582,30106.54378
4026,559,2023,Q3,31442.93596,29145,2297.935962
4027,559,2023,Q3,44279.96526,49592,-5312.034738
4028,559,2023,Q3,43696.41894,42593,1103.418936
4038,560,2023,Q3,37284.1375,11916,25368.1375
4039,560,2023,Q3,31468.32618,21400,10068.32618
4040,560,2023,Q3,32394.9078,32593,-198.0922
4050,561,2023,Q3,48307.09335,32688,15619.09335
4051,561,2023,Q3,27172.68557,28363,-1190.314427
4052,561,2023,Q3,44070.49943,39640,4430.499427
4062,562,2023,Q3,44332.10923,14025,30307.10923
4063,562,2023,Q3,21480.54467,13307,8173.544671
4064,562,2023,Q3,38003.20274,20141,17862.20274
4074,563,2023,Q3,31646.08023,28015,3631.080231
4075,563,2023,Q3,22515.44194,17059,5456.441945
4076,563,2023,Q3,33677.66862,13643,20034.66862
4086,566,2023,Q3,49502.61339,38352,11150.61339
4087,566,2023,Q3,23187.69959,12963,10224.69959
4088,566,2023,Q3,20530.4238,24969,-4438.5762
4098,601,2023,Q3,41963.67283,48240,-6276.32717
4099,601,2023,Q3,18602.73394,19596,-993.2660556
4100,601,2023,Q3,47754.83988,41223,6531.839882
4110,602,2023,Q3,31710.87867,20933,10777.87867
4111,602,2023,Q3,32782.20631,35049,-2266.793689
4112,602,2023,Q3,29636.70545,27073,2563.705455
4122,603,2023,Q3,12125.55072,19054,-6928.449283
4123,603,2023,Q3,41699.63177,32641,9058.631772
4124,603,2023,Q3,37710.31994,45160,-7449.68006
4134,604,2023,Q3,35294.88967,30009,5285.889668
4135,604,2023,Q3,10172.96021,14115,-3942.039793
4136,604,2023,Q3,19719.47307,12598,7121.473068
4146,605,2023,Q3,48051.45181,54757,-6705.548187
4147,605,2023,Q3,22845.76899,22123,722.7689908
4148,605,2023,Q3,25121.64862,17633,7488.64862
4158,606,2023,Q3,30848.45754,14764,16084.45754
4159,606,2023,Q3,19180.86836,16758,2422.868363
4160,606,2023,Q3,20664.22755,19971,693.2275528
4170,607,2023,Q3,49505.14851,53217,-3711.851492
4171,607,2023,Q3,26970.86612,16344,10626.86612
4172,607,2023,Q3,31181.09843,39339,-8157.901573
4182,608,2023,Q3,27699.64184,10921,16778.64184
4183,608,2023,Q3,46510.96593,52534,-6023.034071
4184,608,2023,Q3,23522.15758,19646,3876.157579
4194,609,2023,Q3,26809.51635,18017,8792.516353
4195,609,2023,Q3,45473.22844,45042,431.228441
4196,609,2023,Q3,28218.97357,24597,3621.973573
4206,610,2023,Q3,24763.35009,14763,10000.35009
4207,610,2023,Q3,17018.09403,25512,-8493.905975
4208,610,2023,Q3,35724.06179,10669,25055.06179
4218,611,2023,Q3,42582.15934,27246,15336.15934
4219,611,2023,Q3,46844.51334,30260,16584.51334
4220,611,2023,Q3,12059.48644,16936,-4876.513563
4230,612,2023,Q3,44535.23796,41081,3454.237964
4231,612,2023,Q3,32280.45689,28523,3757.456894
4232,612,2023,Q3,42363.60243,15798,26565.60243
4242,614,2023,Q3,38641.68369,37593,1048.683689
4243,614,2023,Q3,46779.79576,44161,2618.795761
4244,614,2023,Q3,12093.30201,15813,-3719.697989
4254,615,2023,Q3,18002.31677,16632,1370.316769
4255,615,2023,Q3,16040.61907,10987,5053.619069
4256,615,2023,Q3,23609.80934,30181,-6571.190656
4266,617,2023,Q3,12288.42173,18789,-6500.578265
4267,617,2023,Q3,45236.67089,23073,22163.67089
4268,617,2023,Q3,11998.47811,12226,-227.5218854
4278,618,2023,Q3,17642.65586,19073,-1430.34414
4279,618,2023,Q3,39419.61613,18798,20621.61613
4280,618,2023,Q3,31487.56183,23064,8423.561827
4290,619,2023,Q3,35960.33714,42111,-6150.662858
4291,619,2023,Q3,46772.41365,20141,26631.41365
4292,619,2023,Q3,16245.28408,13296,2949.284081
4302,620,2023,Q3,25415.96258,27642,-2226.037417
4303,620,2023,Q3,37665.22704,33527,4138.227039
4304,620,2023,Q3,49328.21137,55053,-5724.788626
4314,621,2023,Q3,21912.45925,29150,-7237.540753
4315,621,2023,Q3,44725.28972,49804,-5078.710282
4316,621,2023,Q3,27360.07406,31930,-4569.925941
4326,622,2023,Q3,43231.64143,14144,29087.64143
4327,622,2023,Q3,23490.61236,19567,3923.612363
4328,622,2023,Q3,27790.12964,25776,2014.129635
4338,624,2023,Q3,12040.591,16087,-4046.409001
4339,624,2023,Q3,17876.1827,11286,6590.182695
4340,624,2023,Q3,14647.53088,24005,-9357.469124
4350,625,2023,Q3,25942.80699,17089,8853.80699
4351,625,2023,Q3,34493.91003,30623,3870.910031
4352,625,2023,Q3,46406.40197,15741,30665.40197
4362,626,2023,Q3,31144.69855,39584,-8439.301455
4363,626,2023,Q3,47350.25121,53628,-6277.748787
4364,626,2023,Q3,25895.48639,25799,96.48638947
4374,627,2023,Q3,31434.17386,22914,8520.173859
4375,627,2023,Q3,33535.90924,35284,-1748.090756
4376,627,2023,Q3,45970.52961,10889,35081.52961
4386,628,2023,Q3,44753.99439,44866,-112.0056116
4387,628,2023,Q3,25961.64476,14611,11350.64476
4388,628,2023,Q3,27560.85819,22553,5007.85819
4398,629,2023,Q3,39987.33798,49239,-9251.66202
4399,629,2023,Q3,41088.15679,20681,20407.15679
4400,629,2023,Q3,14681.75121,12744,1937.75121
4410,630,2023,Q3,12046.74058,11822,224.7405767
4411,630,2023,Q3,22279.27167,27825,-5545.728331
4412,630,2023,Q3,48965.08949,34002,14963.08949
4422,631,2023,Q3,45247.3077,21188,24059.3077
4423,631,2023,Q3,38400.12698,15619,22781.12698
4424,631,2023,Q3,17097.13769,16864,233.1376855
4434,632,2023,Q3,18744.59751,25420,-6675.40249
4435,632,2023,Q3,44941.21351,39762,5179.213507
4436,632,2023,Q3,38413.27878,38885,-471.7212242
4446,633,2023,Q3,42513.01289,27773,14740.01289
4447,633,2023,Q3,14114.5474,17209,-3094.452599
4448,633,2023,Q3,41726.45795,22323,19403.45795
4458,634,2023,Q3,41939.27241,36034,5905.272412
4459,634,2023,Q3,46113.3987,35894,10219.3987
4460,634,2023,Q3,28374.75349,13519,14855.75349
4470,635,2023,Q3,45555.98425,29542,16013.98425
4471,635,2023,Q3,13513.75798,10531,2982.757979
4472,635,2023,Q3,43533.30288,52729,-9195.697116
4482,636,2023,Q3,40285.83579,19811,20474.83579
4483,636,2023,Q3,38886.67881,41369,-2482.321189
4484,636,2023,Q3,14168.9632,23851,-9682.036797
4494,637,2023,Q3,46522.52814,28309,18213.52814
4495,637,2023,Q3,21959.08629,21752,207.086291
4496,637,2023,Q3,43244.58722,13474,29770.58722
4506,638,2023,Q3,25954.46311,10838,15116.46311
4507,638,2023,Q3,12491.78811,13209,-717.2118891
4508,638,2023,Q3,31711.99311,15755,15956.99311
4518,639,2023,Q3,18456.15179,22371,-3914.848207
4519,639,2023,Q3,28900.59726,12134,16766.59726
4520,639,2023,Q3,34237.45652,10116,24121.45652
4530,640,2023,Q3,20645.31471,23453,-2807.685294
4531,640,2023,Q3,48930.43446,23508,25422.43446
4532,640,2023,Q3,20708.49294,10951,9757.492938
4542,641,2023,Q3,33569.91913,37005,-3435.080866
4543,641,2023,Q3,41539.6354,45710,-4170.364602
4544,641,2023,Q3,11608.18429,12797,-1188.81571
4554,642,2023,Q3,39751.29257,28441,11310.29257
4555,642,2023,Q3,44798.87883,44566,232.878829
4556,642,2023,Q3,15481.63542,23424,-7942.364577
4566,643,2023,Q3,14052.8448,17663,-3610.155197
4567,643,2023,Q3,26642.98845,25180,1462.988454
4568,643,2023,Q3,31492.70773,36977,-5484.29227
4578,644,2023,Q3,42240.67672,28492,13748.67672
4579,644,2023,Q3,22169.8487,16758,5411.848702
4580,644,2023,Q3,42877.61309,29777,13100.61309
4590,645,2023,Q3,29028.99219,36388,-7359.007813
4591,645,2023,Q3,21678.41059,29783,-8104.589413
4592,645,2023,Q3,21629.71086,22186,-556.2891422
4602,646,2023,Q3,32817.69106,20254,12563.69106
4603,646,2023,Q3,22854.52529,24429,-1574.474713
4604,646,2023,Q3,29054.87014,16723,12331.87014
4614,647,2023,Q3,43601.378,34038,9563.378002
4615,647,2023,Q3,48430.43502,51097,-2666.564981
4616,647,2023,Q3,36557.40552,40126,-3568.594479
4626,648,2023,Q3,30811.06017,35869,-5057.939833
4627,648,2023,Q3,31962.98936,30011,1951.98936
4628,648,2023,Q3,28562.24342,25525,3037.243423
4638,649,2023,Q3,15940.2035,19441,-3500.796497
4639,649,2023,Q3,37169.99128,14349,22820.99128
4640,649,2023,Q3,14173.231,21510,-7336.769
4650,650,2023,Q3,35804.47127,32535,3269.471274
4651,650,2023,Q3,48159.49623,10751,37408.49623
4652,650,2023,Q3,33329.95908,37568,-4238.040915
4662,651,2023,Q3,28738.07134,16894,11844.07134
4663,651,2023,Q3,35772.65036,17457,18315.65036
4664,651,2023,Q3,42532.5863,18321,24211.5863
4674,652,2023,Q3,39027.01857,24432,14595.01857
4675,652,2023,Q3,14337.64437,22446,-8108.355626
4676,652,2023,Q3,47247.88628,40976,6271.88628
4686,653,2023,Q3,20887.54272,20622,265.5427215
4687,653,2023,Q3,30900.60419,22019,8881.604193
4688,653,2023,Q3,16292.85797,16770,-477.142026
4698,654,2023,Q3,38534.30668,47246,-8711.693315
4699,654,2023,Q3,39070.66508,23379,15691.66508
4700,654,2023,Q3,42783.19235,28824,13959.19235
4710,655,2023,Q3,20826.80525,25458,-4631.19475
4711,655,2023,Q3,47903.92395,17682,30221.92395
4712,655,2023,Q3,35709.89786,19531,16178.89786
4722,656,2023,Q3,47108.463,41735,5373.462998
4723,656,2023,Q3,33413.2669,39496,-6082.733096
4724,656,2023,Q3,36496.62684,42524,-6027.37316
4734,657,2023,Q3,22394.63096,22569,-174.369043
4735,657,2023,Q3,31704.45503,32146,-441.544973
4736,657,2023,Q3,31218.84124,40472,-9253.158765
4746,658,2023,Q3,25137.96217,30093,-4955.037831
4747,658,2023,Q3,15870.4523,19500,-3629.547701
4748,658,2023,Q3,27116.3603,23367,3749.360301
4758,659,2023,Q3,47909.10314,42784,5125.10314
4759,659,2023,Q3,28233.56396,10992,17241.56396
4760,659,2023,Q3,16888.17453,10653,6235.17453
4770,660,2023,Q3,20551.94852,23592,-3040.051481
4771,660,2023,Q3,20159.80192,18702,1457.801916
4772,660,2023,Q3,28132.09777,31120,-2987.902228
4782,661,2023,Q3,34813.8584,42155,-7341.141605
4783,661,2023,Q3,30678.22501,24715,5963.22501
4784,661,2023,Q3,33558.96602,41512,-7953.033981
4794,662,2023,Q3,10527.57092,12757,-2229.429081
4795,662,2023,Q3,37927.67509,10726,27201.67509
4796,662,2023,Q3,41819.14046,33985,7834.140455
4806,663,2023,Q3,35957.71386,41371,-5413.286135
4807,663,2023,Q3,10998.47853,19778,-8779.521472
4808,663,2023,Q3,43295.70865,18402,24893.70865
4818,664,2023,Q3,34181.2295,43034,-8852.770505
4819,664,2023,Q3,48148.06341,52400,-4251.93659
4820,664,2023,Q3,34950.09883,24306,10644.09883
4830,665,2023,Q3,38625.43386,46569,-7943.566143
4831,665,2023,Q3,21331.73598,16203,5128.735983
4832,665,2023,Q3,39108.24486,36117,2991.244859
4842,667,2023,Q3,47004.66173,54121,-7116.338266
4843,667,2023,Q3,37597.74483,23940,13657.74483
4844,667,2023,Q3,47232.10935,20618,26614.10935
4854,668,2023,Q3,43442.19798,22650,20792.19798
4855,668,2023,Q3,24175.75868,27149,-2973.24132
4856,668,2023,Q3,15288.98238,17457,-2168.017621
4866,669,2023,Q3,32165.74495,12040,20125.74495
4867,669,2023,Q3,11597.94536,16191,-4593.054636
4868,669,2023,Q3,32118.95937,27421,4697.959374
4878,670,2023,Q3,37637.59756,38984,-1346.402443
4879,670,2023,Q3,19667.29361,11965,7702.293611
4880,670,2023,Q3,44836.71734,32071,12765.71734
4890,671,2023,Q3,32524.17458,25540,6984.174582
4891,671,2023,Q3,34869.46857,18436,16433.46857
4892,671,2023,Q3,27352.1546,14841,12511.1546
4902,672,2023,Q3,31173.51251,17130,14043.51251
4903,672,2023,Q3,43314.75667,19547,23767.75667
4904,672,2023,Q3,31268.6612,28468,2800.661196
4914,673,2023,Q3,42014.86634,44548,-2533.133656
4915,673,2023,Q3,36055.61641,19282,16773.61641
4916,673,2023,Q3,39401.90129,29632,9769.90129
4926,674,2023,Q3,18737.88527,22778,-4040.114727
4927,674,2023,Q3,39285.23989,12121,27164.23989
4928,674,2023,Q3,37638.86717,18983,18655.86717
4938,675,2023,Q3,12519.11274,20204,-7684.887256
4939,675,2023,Q3,46169.2554,52089,-5919.744599
4940,675,2023,Q3,15572.71903,17472,-1899.28097
4950,676,2023,Q3,15283.63657,22401,-7117.36343
4951,676,2023,Q3,30169.23202,12991,17178.23202
4952,676,2023,Q3,47517.05975,16064,31453.05975
4962,677,2023,Q3,41174.49592,22827,18347.49592
4963,677,2023,Q3,37507.37044,40544,-3036.62956
4964,677,2023,Q3,44484.22749,21605,22879.22749
4974,678,2023,Q3,45189.14441,46271,-1081.855587
4975,678,2023,Q3,21574.02919,30812,-9237.970812
4976,678,2023,Q3,28179.99527,15473,12706.99527
4986,679,2023,Q3,42237.90365,15525,26712.90365
4987,679,2023,Q3,41939.21882,29173,12766.21882
4988,679,2023,Q3,38162.12058,23166,14996.12058
4998,680,2023,Q3,27539.73754,34911,-7371.262461
4999,680,2023,Q3,22469.57521,31917,-9447.424795
5000,680,2023,Q3,18717.08142,10113,8604.081416
5010,681,2023,Q3,35024.17485,32408,2616.174854
5011,681,2023,Q3,38271.8989,11992,26279.8989
5012,681,2023,Q3,48973.32628,46571,2402.32628
5022,682,2023,Q3,46796.91506,52404,-5607.08494
5023,682,2023,Q3,45269.32468,30467,14802.32468
5024,682,2023,Q3,28925.96661,37065,-8139.033393
5034,683,2023,Q3,30574.34711,29629,945.3471147
5035,683,2023,Q3,23460.85761,19953,3507.857615
5036,683,2023,Q3,33042.99973,21319,11723.99973
5046,684,2023,Q3,48667.23953,51272,-2604.760469
5047,684,2023,Q3,46932.44479,50255,-3322.555212
5048,684,2023,Q3,41340.853,50598,-9257.147
5058,685,2023,Q3,42489.24709,31113,11376.24709
5059,685,2023,Q3,12401.01943,14006,-1604.980567
5060,685,2023,Q3,17301.0842,10583,6718.084205
5070,686,2023,Q3,23322.48312,29120,-5797.516879
5071,686,2023,Q3,23448.20323,17596,5852.203228
5072,686,2023,Q3,41720.37165,36109,5611.371648
5082,687,2023,Q3,16644.94703,13906,2738.947035
5083,687,2023,Q3,25710.98534,25728,-17.01466099
5084,687,2023,Q3,30479.84192,15119,15360.84192
5094,688,2023,Q3,25060.23403,15420,9640.23403
5095,688,2023,Q3,48374.65876,14857,33517.65876
5096,688,2023,Q3,16984.89854,10603,6381.89854
5106,689,2023,Q3,27169.03847,15394,11775.03847
5107,689,2023,Q3,15435.68412,20161,-4725.315876
5108,689,2023,Q3,27901.4288,18955,8946.428804
5118,690,2023,Q3,20584.52446,20818,-233.4755432
5119,690,2023,Q3,41589.72441,45261,-3671.275592
5120,690,2023,Q3,46833.46852,55564,-8730.531479
5130,691,2023,Q3,31105.05209,25685,5420.052089
5131,691,2023,Q3,22795.59473,12461,10334.59473
5132,691,2023,Q3,37001.44736,28369,8632.447356
5142,692,2023,Q3,14436.68214,11236,3200.682139
5143,692,2023,Q3,30870.30056,29302,1568.300562
5144,692,2023,Q3,37715.62455,45158,-7442.375454
5154,693,2023,Q3,33655.91267,33010,645.9126656
5155,693,2023,Q3,25078.13855,32606,-7527.861453
5156,693,2023,Q3,41579.13181,37437,4142.131808
5166,694,2023,Q3,24518.81917,13599,10919.81917
5167,694,2023,Q3,44133.95154,51704,-7570.048457
5168,694,2023,Q3,18535.7513,11701,6834.751302
5178,695,2023,Q3,25012.4899,18525,6487.489905
5179,695,2023,Q3,25632.24791,32712,-7079.752092
5180,695,2023,Q3,15291.51527,10930,4361.515274
5190,696,2023,Q3,22945.86965,19573,3372.869654
5191,696,2023,Q3,26831.74619,25302,1529.746195
5192,696,2023,Q3,32091.06598,15463,16628.06598
5202,697,2023,Q3,28824.87479,30150,-1325.125215
5203,697,2023,Q3,18200.96233,22305,-4104.037665
5204,697,2023,Q3,29507.36917,27807,1700.369172
5214,698,2023,Q3,33355.7813,43032,-9676.218695
5215,698,2023,Q3,48985.63,31914,17071.63
5216,698,2023,Q3,24495.79289,22888,1607.792889
5226,699,2023,Q3,14438.96776,15494,-1055.032241
5227,699,2023,Q3,27231.15023,12148,15083.15023
5228,699,2023,Q3,45362.38317,47071,-1708.61683
5238,701,2023,Q3,32256.13599,22640,9616.135989
5239,701,2023,Q3,41339.59289,21675,19664.59289
5240,701,2023,Q3,44425.42417,53091,-8665.575831
5250,702,2023,Q3,13372.95357,11352,2020.953569
5251,702,2023,Q3,41754.11396,43693,-1938.886045
5252,702,2023,Q3,15602.46233,21086,-5483.537667
5262,703,2023,Q3,33174.53547,24519,8655.535466
5263,703,2023,Q3,23746.08293,24625,-878.9170726
5264,703,2023,Q3,40020.00812,39051,969.0081249
5274,704,2023,Q3,49323.09279,32222,17101.09279
5275,704,2023,Q3,39099.08873,42194,-3094.911272
5276,704,2023,Q3,34179.87636,26333,7846.876365
5286,705,2023,Q3,38060.67672,27376,10684.67672
5287,705,2023,Q3,39837.18207,25871,13966.18207
5288,705,2023,Q3,31776.57068,35164,-3387.42932
5298,706,2023,Q3,21958.15245,20661,1297.152446
5299,706,2023,Q3,11905.3364,16295,-4389.663599
5300,706,2023,Q3,24903.48949,31569,-6665.510507
5310,707,2023,Q3,26865.91171,14682,12183.91171
5311,707,2023,Q3,20316.68861,10906,9410.688607
5312,707,2023,Q3,11191.72178,15680,-4488.278216
5322,708,2023,Q3,29079.21288,38902,-9822.787123
5323,708,2023,Q3,25234.78581,25878,-643.2141918
5324,708,2023,Q3,33041.80772,25515,7526.807719
5334,710,2023,Q3,18041.06793,15449,2592.067935
5335,710,2023,Q3,37900.28798,42940,-5039.712024
5336,710,2023,Q3,39428.03737,23293,16135.03737
5346,711,2023,Q3,28872.63923,35828,-6955.360765
5347,711,2023,Q3,19360.10267,12349,7011.102669
5348,711,2023,Q3,16750.35766,19193,-2442.642339
5358,712,2023,Q3,47815.42341,55950,-8134.576595
5359,712,2023,Q3,42001.87143,44842,-2840.128573
5360,712,2023,Q3,18781.80706,25401,-6619.19294
5370,713,2023,Q3,42399.89472,51798,-9398.105281
5371,713,2023,Q3,22829.88755,21661,1168.887554
5372,713,2023,Q3,25833.0388,10071,15762.0388
5382,714,2023,Q3,24202.04263,32344,-8141.95737
5383,714,2023,Q3,10820.3121,18533,-7712.687895
5384,714,2023,Q3,23411.86018,18396,5015.860181
5394,715,2023,Q3,39041.26836,14678,24363.26836
5395,715,2023,Q3,44169.74649,16600,27569.74649
5396,715,2023,Q3,23851.78658,21217,2634.786576
5406,716,2023,Q3,10668.23192,14326,-3657.768075
5407,716,2023,Q3,12129.59226,17800,-5670.407741
5408,716,2023,Q3,31077.78109,35634,-4556.218914
5418,718,2023,Q3,42713.5909,31168,11545.5909
5419,718,2023,Q3,17194.35056,14794,2400.350562
5420,718,2023,Q3,19944.03146,20847,-902.9685417
5430,719,2023,Q3,42512.77305,24564,17948.77305
5431,719,2023,Q3,13286.25149,11989,1297.25149
5432,719,2023,Q3,19311.466,11341,7970.466
5442,720,2023,Q3,26575.22918,10695,15880.22918
5443,720,2023,Q3,17571.95447,16898,673.9544718
5444,720,2023,Q3,13272.02246,22692,-9419.977543
5454,721,2023,Q3,33355.4817,28476,4879.4817
5455,721,2023,Q3,37437.00192,25194,12243.00192
5456,721,2023,Q3,18236.86114,27873,-9636.13886
5466,722,2023,Q3,45894.53467,36976,8918.53467
5467,722,2023,Q3,29280.18383,30325,-1044.816167
5468,722,2023,Q3,31819.53137,37734,-5914.468629
5478,723,2023,Q3,21991.66922,11607,10384.66922
5479,723,2023,Q3,26517.40626,13695,12822.40626
5480,723,2023,Q3,10213.89434,11097,-883.1056551
5490,724,2023,Q3,33546.22435,15245,18301.22435
5491,724,2023,Q3,48126.02643,26102,22024.02643
5492,724,2023,Q3,16176.05918,12884,3292.059185
5502,725,2023,Q3,21064.86644,18132,2932.866441
5503,725,2023,Q3,47653.6761,34829,12824.6761
5504,725,2023,Q3,25324.67094,33513,-8188.329059
5514,726,2023,Q3,27703.7574,23967,3736.757404
5515,726,2023,Q3,17901.72459,14475,3426.724589
5516,726,2023,Q3,48840.3802,42313,6527.3802
5526,727,2023,Q3,19389.96206,15978,3411.962065
5527,727,2023,Q3,30172.5365,14360,15812.5365
5528,727,2023,Q3,16928.91933,25839,-8910.08067
5538,728,2023,Q3,15584.69411,22544,-6959.30589
5539,728,2023,Q3,31370.96756,40659,-9288.032437
5540,728,2023,Q3,15840.19937,16775,-934.8006312
5550,729,2023,Q3,33814.36358,28057,5757.363582
5551,729,2023,Q3,48858.51991,24856,24002.51991
5552,729,2023,Q3,38110.11878,17948,20162.11878
5562,730,2023,Q3,13869.3422,20682,-6812.657797
5563,730,2023,Q3,18395.71772,18410,-14.28227781
5564,730,2023,Q3,16583.98462,16938,-354.0153775
5574,731,2023,Q3,47904.32719,41189,6715.327187
5575,731,2023,Q3,37652.20456,20668,16984.20456
5576,731,2023,Q3,16920.39707,12144,4776.39707
5586,732,2023,Q3,17201.47727,20360,-3158.522731
5587,732,2023,Q3,28655.05713,38207,-9551.942874
5588,732,2023,Q3,11707.94892,13540,-1832.051082
5598,733,2023,Q3,14651.10047,15110,-458.8995304
5599,733,2023,Q3,33167.97704,18142,15025.97704
5600,733,2023,Q3,35300.5186,30576,4724.518597
5610,734,2023,Q3,44165.53934,47475,-3309.46066
5611,734,2023,Q3,31099.98105,37756,-6656.018948
5612,734,2023,Q3,16207.43039,10649,5558.430388
5622,735,2023,Q3,30049.263,13246,16803.263
5623,735,2023,Q3,15585.97895,21804,-6218.021054
5624,735,2023,Q3,24124.75183,25875,-1750.248165
5634,736,2023,Q3,33762.70234,18786,14976.70234
5635,736,2023,Q3,19650.47356,13669,5981.473556
5636,736,2023,Q3,21036.6246,13638,7398.624603
5646,737,2023,Q3,27974.94649,18026,9948.946487
5647,737,2023,Q3,48769.48154,21351,27418.48154
5648,737,2023,Q3,26687.98319,36303,-9615.016814
5658,738,2023,Q3,27280.25192,16371,10909.25192
5659,738,2023,Q3,40653.82634,40129,524.8263382
5660,738,2023,Q3,31062.13155,11548,19514.13155
5670,739,2023,Q3,33341.58436,35879,-2537.415639
5671,739,2023,Q3,18705.20794,21381,-2675.79206
5672,739,2023,Q3,10060.8866,17972,-7911.113404
5682,740,2023,Q3,15410.3252,16786,-1375.674803
5683,740,2023,Q3,40494.1762,18840,21654.1762
5684,740,2023,Q3,13893.57366,13614,279.5736637
5694,741,2023,Q3,37350.393,39750,-2399.606996
5695,741,2023,Q3,35816.01107,33216,2600.01107
5696,741,2023,Q3,19814.90995,23584,-3769.090054
5706,742,2023,Q3,46374.87812,43437,2937.878121
5707,742,2023,Q3,27628.91974,18327,9301.919741
5708,742,2023,Q3,19076.5016,27428,-8351.4984
5718,743,2023,Q3,17189.3645,21937,-4747.635498
5719,743,2023,Q3,23911.1789,23009,902.1789045
5720,743,2023,Q3,22243.18652,13523,8720.186525
5730,744,2023,Q3,28679.06608,16280,12399.06608
5731,744,2023,Q3,39136.94497,30804,8332.944966
5732,744,2023,Q3,17273.65014,26024,-8750.349864
5742,745,2023,Q3,42530.75787,42927,-396.2421308
5743,745,2023,Q3,32168.04525,35577,-3408.95475
5744,745,2023,Q3,30827.96745,38627,-7799.03255
5754,746,2023,Q3,30325.12622,14173,16152.12622
5755,746,2023,Q3,38592.63227,23646,14946.63227
5756,746,2023,Q3,28713.62008,22306,6407.620081
5766,747,2023,Q3,32171.68254,41297,-9125.31746
5767,747,2023,Q3,42386.45764,19982,22404.45764
5768,747,2023,Q3,21174.76404,25748,-4573.235962
5778,749,2023,Q3,46426.87928,54716,-8289.120715
5779,749,2023,Q3,36327.08931,11189,25138.08931
5780,749,2023,Q3,44345.57651,43036,1309.576506
5790,750,2023,Q3,38707.99677,19070,19637.99677
5791,750,2023,Q3,15996.45512,10386,5610.45512
5792,750,2023,Q3,13445.57145,21648,-8202.428552
5802,751,2023,Q3,27339.83676,22541,4798.836756
5803,751,2023,Q3,22261.81992,15978,6283.819918
5804,751,2023,Q3,17943.77436,27133,-9189.225642
5814,752,2023,Q3,11290.54407,10804,486.5440714
5815,752,2023,Q3,33815.90657,14794,19021.90657
5816,752,2023,Q3,37414.74452,23536,13878.74452
5826,753,2023,Q3,27733.52302,37645,-9911.476983
5827,753,2023,Q3,39498.54322,11115,28383.54322
5828,753,2023,Q3,39322.78453,34361,4961.784533
5838,754,2023,Q3,37001.44131,27986,9015.441307
5839,754,2023,Q3,22097.16472,27239,-5141.835283
5840,754,2023,Q3,27632.6572,16054,11578.6572
5850,755,2023,Q3,25348.0037,23488,1860.003697
5851,755,2023,Q3,45512.79066,10409,35103.79066
5852,755,2023,Q3,16471.56743,25145,-8673.432567
5862,756,2023,Q3,42766.59451,25185,17581.59451
5863,756,2023,Q3,41620.45643,39098,2522.45643
5864,756,2023,Q3,37930.21661,46861,-8930.783395
5874,760,2023,Q3,29393.54513,14423,14970.54513
5875,760,2023,Q3,19960.37415,16023,3937.374155
5876,760,2023,Q3,40919.17393,47077,-6157.826065
5886,761,2023,Q3,42060.73176,41932,128.7317631
5887,761,2023,Q3,11199.77927,13721,-2521.220728
5888,761,2023,Q3,26542.52909,13138,13404.52909
5898,762,2023,Q3,45535.2951,12756,32779.2951
5899,762,2023,Q3,14482.90007,10678,3804.900074
5900,762,2023,Q3,36419.8344,40161,-3741.165603
5910,763,2023,Q3,15779.1176,19546,-3766.882399
5911,763,2023,Q3,11818.13992,20378,-8559.860084
5912,763,2023,Q3,45410.67147,22232,23178.67147
5922,764,2023,Q3,30188.49632,29227,961.4963156
5923,764,2023,Q3,10632.66467,15624,-4991.335327
5924,764,2023,Q3,42770.25843,34671,8099.258426
5934,765,2023,Q3,32227.55451,35435,-3207.445488
5935,765,2023,Q3,41153.38919,46689,-5535.61081
5936,765,2023,Q3,34502.55909,31591,2911.559093
5946,766,2023,Q3,45904.1062,24350,21554.1062
5947,766,2023,Q3,22659.31174,18818,3841.311741
5948,766,2023,Q3,42644.10724,17823,24821.10724
5958,767,2023,Q3,16526.7496,18423,-1896.250396
5959,767,2023,Q3,34992.45378,10447,24545.45378
5960,767,2023,Q3,42057.11168,13115,28942.11168
5970,768,2023,Q3,15826.5499,24970,-9143.450096
5971,768,2023,Q3,40018.25369,35223,4795.253689
5972,768,2023,Q3,31057.24717,36713,-5655.752827
5982,769,2023,Q3,45695.35975,32041,13654.35975
5983,769,2023,Q3,43607.65578,12172,31435.65578
5984,769,2023,Q3,17671.01585,15663,2008.015847
5994,770,2023,Q3,46071.3169,15511,30560.3169
5995,770,2023,Q3,47091.66434,42113,4978.664341
5996,770,2023,Q3,31927.49732,32470,-542.5026849
