Row_ID,Store_ID,Year,Quarter,Total_Revenue
5654,738,2023,Q1,15481.459537810855
5664,739,2023,Q1,44747.93781464086
5665,739,2023,Q1,41186.65396993786
5666,739,2023,Q1,49179.707183075436
5676,740,2023,Q1,46595.42331875131
5677,740,2023,Q1,30242.036060124323
5678,740,2023,Q1,27723.139523012313
5688,741,2023,Q1,25964.582274126762
5689,741,2023,Q1,16235.499707974266
5690,741,2023,Q1,34357.054016156355
5700,742,2023,Q1,17170.135138271748
5701,742,2023,Q1,16865.962935490945
5702,742,2023,Q1,35850.225283071115
5712,743,2023,Q1,28869.783428807586
5713,743,2023,Q1,47852.36544905863
5714,743,2023,Q1,31504.597844916567
5724,744,2023,Q1,20783.301718726303
5725,744,2023,Q1,21456.188060262823
5726,744,2023,Q1,37640.283135074715
5736,745,2023,Q1,37306.9742
5737,745,2023,Q1,15932.058414941639
5738,745,2023,Q1,19586.377517336106
5748,746,2023,Q1,40331.36593008737
5749,746,2023,Q1,31716.862076573354
5750,746,2023,Q1,16698.026233745455
5760,747,2023,Q1,38586.50758635853
5761,747,2023,Q1,41966.63503164172
5762,747,2023,Q1,15276.855814830555
5772,749,2023,Q1,40223.15918867385
5773,749,2023,Q1,13372.810869921934
5774,749,2023,Q1,32523.074418306165
5784,750,2023,Q1,22613.887113173063
5785,750,2023,Q1,40891.13437363073
5786,750,2023,Q1,32230.225322058275
5796,751,2023,Q1,19549.253343807737
5797,751,2023,Q1,47615.581543666514
5798,751,2023,Q1,32328.201206413964
5808,752,2023,Q1,36813.684551973856
5809,752,2023,Q1,19732.001376954882
5810,752,2023,Q1,30435.33610053258
5820,753,2023,Q1,39763.22154986198
5821,753,2023,Q1,46707.22414627096
5822,753,2023,Q1,23455.791239304515
5832,754,2023,Q1,13810.964
5833,754,2023,Q1,17641.320200046306
5834,754,2023,Q1,22113.45911962054
5844,755,2023,Q1,48326.78033467173
5845,755,2023,Q1,24244.96800685516
5846,755,2023,Q1,37839.425516986536
5856,756,2023,Q1,19675.67373904365
5857,756,2023,Q1,12974.351395289657
5858,756,2023,Q1,24125.150015336774
5868,760,2023,Q1,24050.93643825352
5869,760,2023,Q1,44941.16662176576
5870,760,2023,Q1,34895.08918725228
5880,761,2023,Q1,28998.811712417257
5881,761,2023,Q1,47151.138844169276
5882,761,2023,Q1,33310.85971442509
5892,762,2023,Q1,49113.23130254069
5893,762,2023,Q1,13221.66365072111
5894,762,2023,Q1,43593.16443769023
5904,763,2023,Q1,39093.51536072882
5905,763,2023,Q1,28928.16837070113
5906,763,2023,Q1,15329.317789588504
5916,764,2023,Q1,44121.97611352885
5917,764,2023,Q1,17793.97359595126
5918,764,2023,Q1,10483.884008994013
5928,765,2023,Q1,33901.53109065219
5929,765,2023,Q1,13302.247237841662
5930,765,2023,Q1,43851.71630449832
5940,766,2023,Q1,38556.958959822514
5941,766,2023,Q1,22502.55057133917
5942,766,2023,Q1,49605.666309503446
5952,767,2023,Q1,22479.814597908502
5953,767,2023,Q1,11772.141088481774
5954,767,2023,Q1,26384.45909163718
5964,768,2023,Q1,33553.43905577714
5965,768,2023,Q1,38244.639163323634
5966,768,2023,Q1,31412.06908698676
5976,769,2023,Q1,27718.550868865277
5977,769,2023,Q1,41569.63913127638
5978,769,2023,Q1,40534.788670904745
5988,770,2023,Q1,46511.114584922616
5989,770,2023,Q1,17881.849939537766
5990,770,2023,Q1,19091.881999327554
6000,771,2023,Q1,16679.172053908456
6001,771,2023,Q1,19509.071185625755
6002,771,2023,Q1,28139.184192549474
6012,772,2023,Q1,36147.28159656355
6013,772,2023,Q1,21479.551721879747
6014,772,2023,Q1,40074.793396835026
6024,773,2023,Q1,11223.56331625487
6025,773,2023,Q1,30573.124241740163
6026,773,2023,Q1,17333.48212803975
6036,774,2023,Q1,32732.514485409814
6037,774,2023,Q1,27814.73015050899
6038,774,2023,Q1,20097.70984
6048,775,2023,Q1,25577.32101993142
6049,775,2023,Q1,42618.46141910374
6050,775,2023,Q1,49203.51150467134
6060,776,2023,Q1,22626.973754588824
6061,776,2023,Q1,20321.00119373678
6062,776,2023,Q1,26543.207794205722
6072,778,2023,Q1,44724.31256300376
6073,778,2023,Q1,18981.03384485204
6074,778,2023,Q1,46707.39498221669
6084,779,2023,Q1,23031.025391642164
6085,779,2023,Q1,17862.183504272398
6086,779,2023,Q1,33838.176811862046
6073,778,2023,Q1,18981.03384485204
6074,778,2023,Q1,46707.39498221669
48,8,2023,Q1,34059.83584932433
49,8,2023,Q1,45303.21810928435
50,8,2023,Q1,32374.63983
60,9,2023,Q1,14203.753366149185
61,9,2023,Q1,22549.59786074251
62,9,2023,Q1,33649.43059723757
72,11,2023,Q1,35114.99264
73,11,2023,Q1,49532.545868566674
74,11,2023,Q1,23705.917617960018
84,13,2023,Q1,47690.66604965594
85,13,2023,Q1,36745.34850359942
86,13,2023,Q1,45173.89968016034
6002,771,2023,Q1,28139.184192549474
6012,772,2023,Q1,36147.28159656355
6013,772,2023,Q1,21479.551721879747
6014,772,2023,Q1,40074.793396835026
6024,773,2023,Q1,11223.56331625487
6025,773,2023,Q1,30573.124241740163
6026,773,2023,Q1,17333.48212803975
6036,774,2023,Q1,32732.514485409814
6002,771,2023,Q1,FAILURE
6012,772,2023,Q1,FAILURE
6013,772,2023,Q1,FAILURE
